starting calculations for phase 1
-0.4000000000, 0.6700000000, -0.2463213799, 2, time: 0
-0.4000000000, 0.6800000000, -0.2499188845, 4, time: 0
-0.4000000000, 0.6900000000, -0.2535759897, 3, time: 0
-0.4000000000, 0.7000000000, -0.2572937005, 3, time: 0
-0.4000000000, 0.7100000000, -0.2610730339, 3, time: 0
-0.4000000000, 0.7200000000, -0.2649150241, 3, time: 0
-0.4000000000, 0.7300000000, -0.2688207223, 2, time: 0
-0.4000000000, 0.7400000000, -0.2727911938, 2, time: 0
-0.4000000000, 0.7500000000, -0.2768275221, 2, time: 0
-0.4000000000, 0.7600000000, -0.2809308070, 2, time: 0
-0.4000000000, 0.7700000000, -0.2851021663, 3, time: 0
-0.4000000000, 0.7800000000, -0.2893427331, 3, time: 0
-0.4000000000, 0.7900000000, -0.2936536588, 3, time: 0
-0.4000000000, 0.8000000000, -0.2980361111, 3, time: 0
-0.4000000000, 0.8100000000, -0.3024912781, 3, time: 0
-0.4000000000, 0.8200000000, -0.3070203630, 3, time: 0
-0.4000000000, 0.8300000000, -0.3116245888, 3, time: 0
-0.4000000000, 0.8400000000, -0.3163051965, 3, time: 0
-0.4000000000, 0.8500000000, -0.3210634465, 3, time: 0
-0.4000000000, 0.8600000000, -0.3259006176, 4, time: 0
-0.4000000000, 0.8700000000, -0.3308180048, 4, time: 0
-0.4000000000, 0.8800000000, -0.3358169219, 2, time: 0
-0.4000000000, 0.8900000000, -0.3408987231, 4, time: 0
-0.4000000000, 0.9000000000, -0.3460647458, 3, time: 0
-0.4000000000, 0.9100000000, -0.3513163713, 4, time: 0
-0.4000000000, 0.9200000000, -0.3566549987, 5, time: 0
-0.4000000000, 0.9300000000, -0.3620820442, 5, time: 0
-0.4000000000, 0.9400000000, -0.3675989425, 17, time: 0
-0.4000000000, 0.9500000000, -0.3732071562, 3, time: 0
-0.4000000000, 0.9600000000, -0.3789081635, 5, time: 0
-0.4000000000, 0.9700000000, -0.3847034642, 4, time: 0
-0.4000000000, 0.9800000000, -0.3905945835, 3, time: 0
-0.4000000000, 0.9900000000, -0.3965830636, 5, time: 0
-0.4000000000, 1.0000000000, -0.4026704728, 4, time: 0
-0.4000000000, 1.0100000000, -0.4088583990, 3, time: 0
-0.4000000000, 1.0200000000, -0.4151484561, 5, time: 0
-0.4000000000, 1.0300000000, -0.4215422774, 3, time: 0
-0.4000000000, 1.0400000000, -0.4280415221, 3, time: 0
-0.4000000000, 1.0500000000, -0.4346478711, 3, time: 0
-0.4000000000, 1.0600000000, -0.4413630278, 6, time: 0
-0.4000000000, 1.0700000000, -0.4481887217, 3, time: 0
-0.4000000000, 1.0800000000, -0.4551267079, 6, time: 0
-0.4000000000, 1.0900000000, -0.4621787606, 3, time: 0
-0.4000000000, 1.1000000000, -0.4693466859, 4, time: 0
-0.4000000000, 1.1100000000, -0.4766323064, 3, time: 0
-0.4000000000, 1.1200000000, -0.4840374783, 3, time: 0
-0.4000000000, 1.1300000000, -0.4915640761, 6, time: 0
-0.4000000000, 1.1400000000, -0.4992140063, 3, time: 0
-0.4000000000, 1.1500000000, -0.5069891959, 5, time: 0
-0.4000000000, 1.1600000000, -0.5148915444, 2, time: 0
-0.4000000000, 1.1700000000, -0.5229232077, 4, time: 0
-0.4000000000, 1.1800000000, -0.5310860213, 4, time: 0
